date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:40:57	8525/8525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:23%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s6.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s6.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:40:59	9972/9972	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:23%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s7.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s7.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:05	9310/9310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:23%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s8.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s8.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:11	7797/7797	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:23%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s9.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/s9.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:13	2063/2063	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:16%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/15.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/15.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:14	1766/1766	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:17%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/16.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/16.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:26	1696/1696	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:16%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/17.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/17.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:26	2040/2040	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:16%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/18.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/18.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:33	2458/2458	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:17%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/19.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/19.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:39	1689/1689	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:17%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/20.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/20.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:52	973/973	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a686ec2-3cd%22	http://dd.365bootstrap.com/cdn-cgi/scripts/d07b1474/cloudflare-static/email-decode.min.js	/var/www/html/Prasanth/red/dd.365bootstrap.com/cdn-cgi/scripts/d07b1474/cloudflare-static/email-decode.min.js	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:59	29110/29110	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20Aug%202017%2010:00:26%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/bootstrap.min.js	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/bootstrap.min.js	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:41:59	481/481	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20Aug%202017%2010:00:26%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/jquery.backTop.min.js	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/jquery.backTop.min.js	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:42:05	4175/4175	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20Aug%202017%2010:00:26%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/jquery.contact-buttons.js	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/jquery.contact-buttons.js	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:42:12	1357/1357	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20Aug%202017%2010:00:26%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/demo.js	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/js/demo.js	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/index.html)
18:42:18	52025/52025	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:21%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/about.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/about.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/contact.html)
18:42:53	216265/216265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2010:00:21%20GMT	http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/8.jpg	/var/www/html/Prasanth/red/dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/images/8.jpg	(from http://dd.365bootstrap.com/demo/botksn/365bootstrap/RedRestaurant/contact.html)
