date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:39	1328/1328	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-530%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/card.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/card.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:39	280/280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-118%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gf.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gf.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:39	1142/1142	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-476%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/jquery-labelauty.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/jquery-labelauty.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:39	1161/1161	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-489%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/bootstrap-datepicker.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/bootstrap-datepicker.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:40	621/621	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-26d%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gg.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gg.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:40	1135/1135	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-46f%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/jt-timepicker.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/jt-timepicker.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:40	1205/1205	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-4b5%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/datepair.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/datepair.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:40	664/664	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-298%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gg.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gg.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:40	1873/1873	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-751%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/jquery-strength.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/jquery-strength.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:41	1145/1145	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102f00-479%22	https://getbootstrapadmin.com/remark/material/global/js/Plugin/multi-select.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/js/Plugin/multi-select.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:41	300/300	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-12c%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gh.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/4x3/gh.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
10:19:41	7534/7534	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a102eff-1d6e%22	https://getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/advanced.min.js?v4.0.1	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/base/assets/examples/js/forms/advanced.minfd53.js	(from https://getbootstrapadmin.com/remark/material/base/forms/advanced.html)
10:19:41	320/320	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a102f01-140%22	https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gh.svg	/var/www/html/Prasanth/New%20temp/getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flags/1x1/gh.svg	(from https://getbootstrapadmin.com/remark/material/global/vendor/flag-icon-css/flag-icon.min.css?v4.0.1)
